"PART_SEQ";"PART_LEVEL";"PART_ID";"PART_NAME_L";"PART_PARENT_NAME_L";"REMA_CONCENTRATION";"REMA_DATE";"STAT_ID";"STAT_CODE";"STAT_NAME_I";"STAT_NAME_D"
6;1;1327;Amaranthaceae;Polline;0,64;01.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,96;02.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;5,77;03.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;1,60;04.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;;07.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;;14.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;2,56;15.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,96;16.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;1,92;17.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;2,88;18.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;1,60;19.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,32;20.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;1,60;22.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,64;23.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;4,48;24.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;1,28;25.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,32;26.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;3,52;27.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;1,60;28.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;1,92;29.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;2,88;30.06.2011 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,64;01.07.2011 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,32;01.06.2011 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,64;04.06.2011 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;;15.06.2011 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,32;16.06.2011 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,32;17.06.2011 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,96;20.06.2011 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;2,24;21.06.2011 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,32;26.06.2011 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,96;27.06.2011 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,32;30.06.2011 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,64;01.07.2011 00:00:00;69;FI1;Firenze;
18;1;1328;Compositae;Polline;;04.06.2011 00:00:00;69;FI1;Firenze;
18;1;1328;Compositae;Polline;;07.06.2011 00:00:00;69;FI1;Firenze;
18;1;1328;Compositae;Polline;;19.06.2011 00:00:00;69;FI1;Firenze;
18;1;1328;Compositae;Polline;;26.06.2011 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0,32;03.06.2011 00:00:00;69;FI1;Firenze;
