"PART_SEQ";"PART_LEVEL";"PART_ID";"PART_NAME_L";"PART_PARENT_NAME_L";"REMA_CONCENTRATION";"REMA_DATE";"STAT_ID";"STAT_CODE";"STAT_NAME_I";"STAT_NAME_D"
2;1;1320;Aceraceae;Polline;0;01.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0,32;04.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;05.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;06.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;07.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0,32;08.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0,64;09.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;10.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;11.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;12.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;13.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;14.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;15.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;16.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;17.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;18.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;19.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;20.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;21.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;22.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;23.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;24.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;25.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;26.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;27.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;28.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;29.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;30.04.2012 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;01.05.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;01.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,32;04.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;05.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;06.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;07.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,32;08.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;09.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;10.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;11.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;12.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;13.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;14.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;15.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;16.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;17.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;18.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;19.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;20.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;21.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;22.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;23.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,32;24.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;25.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;26.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;27.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;28.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;29.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;30.04.2012 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;01.05.2012 00:00:00;69;FI1;Firenze;
9;1;1323;Betulaceae;Polline;;03.04.2012 00:00:00;69;FI1;Firenze;
9;1;1323;Betulaceae;Polline;;09.04.2012 00:00:00;69;FI1;Firenze;
9;1;1323;Betulaceae;Polline;;20.04.2012 00:00:00;69;FI1;Firenze;
9;1;1323;Betulaceae;Polline;;29.04.2012 00:00:00;69;FI1;Firenze;
9;1;1323;Betulaceae;Polline;;01.05.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;2,88;01.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,96;04.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,32;05.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;06.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;1,28;07.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,64;08.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;1,92;09.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;10.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;11.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;12.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,32;13.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;14.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;15.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,32;16.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,32;17.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;18.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;19.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,32;20.04.2012 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,32;21.04.2012 00:00:00;69;FI1;Firenze;
