"PART_SEQ";"PART_LEVEL";"PART_ID";"PART_NAME_L";"PART_PARENT_NAME_L";"REMA_CONCENTRATION";"REMA_DATE";"STAT_ID";"STAT_CODE";"STAT_NAME_I";"STAT_NAME_D"
2;1;1320;Aceraceae;Polline;0;01.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;02.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;03.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0,96;04.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;18.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;19.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;20.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;21.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;22.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;23.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;24.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;25.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;26.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;27.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;28.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;29.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;30.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0,32;31.05.2010 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;01.06.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;01.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,32;02.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;03.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;04.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;18.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,32;19.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;20.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;21.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,32;22.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,64;23.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,64;24.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,64;25.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;2,24;26.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;2,24;27.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;3,52;28.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;2,88;29.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;1,28;30.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,96;31.05.2010 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;1,28;01.06.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;01.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;02.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;03.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,32;04.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,32;18.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;19.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,32;20.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;21.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,64;22.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,64;23.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;24.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;25.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;26.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;27.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;28.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;29.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,32;30.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,64;31.05.2010 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,64;01.06.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0,32;01.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0,64;02.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;03.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0,32;04.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;4,48;18.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;19.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;20.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;21.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;22.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;23.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;24.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0,32;25.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0,32;26.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;27.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0,64;28.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;29.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;30.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;31.05.2010 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;01.06.2010 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;2,56;01.05.2010 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;02.05.2010 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;03.05.2010 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;04.05.2010 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;18.05.2010 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;19.05.2010 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0,32;20.05.2010 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;21.05.2010 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0,96;22.05.2010 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;23.05.2010 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;24.05.2010 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;25.05.2010 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;26.05.2010 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;27.05.2010 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;28.05.2010 00:00:00;69;FI1;Firenze;
