"PART_SEQ";"PART_LEVEL";"PART_ID";"PART_NAME_L";"PART_PARENT_NAME_L";"REMA_CONCENTRATION";"REMA_DATE";"STAT_ID";"STAT_CODE";"STAT_NAME_I";"STAT_NAME_D"
2;1;1320;Aceraceae;Polline;0;01.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;02.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;03.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;04.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;05.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;06.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;07.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;08.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;09.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;10.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;11.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;12.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;13.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;14.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;15.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;16.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;17.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;18.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;19.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;20.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0,40;21.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;22.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;23.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;24.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;25.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;26.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;27.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;28.02.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;01.03.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;01.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;02.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;03.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;04.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;05.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;06.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;07.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;08.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;09.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;10.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;11.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;12.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;13.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;14.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;15.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;16.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;17.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;18.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;19.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;20.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;21.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;22.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;23.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;24.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;25.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;26.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;27.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;28.02.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;01.03.2019 00:00:00;69;FI1;Firenze;
9;1;1323;Betulaceae;Polline;;03.02.2019 00:00:00;69;FI1;Firenze;
9;1;1323;Betulaceae;Polline;;10.02.2019 00:00:00;69;FI1;Firenze;
9;1;1323;Betulaceae;Polline;;17.02.2019 00:00:00;69;FI1;Firenze;
9;1;1323;Betulaceae;Polline;;24.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,40;01.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;02.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,40;03.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;1,59;04.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;1,99;05.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;2,39;06.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0,80;07.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;3,19;08.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;3,98;09.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;5,98;10.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;13,15;11.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;11,95;12.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;13,55;13.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;5,58;14.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;31,08;15.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;35,06;16.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;40,64;17.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;36,26;18.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;8,37;19.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;42,63;20.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;92,44;21.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;66,94;22.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;114,36;23.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;12,75;24.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;27,89;25.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;113,56;26.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;110,77;27.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;31,88;28.02.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;37,85;01.03.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;01.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;02.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;03.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;04.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;05.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;06.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;07.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;08.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;09.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;10.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;11.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;12.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;13.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;14.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;15.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;16.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;17.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;18.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;19.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;20.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;21.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;22.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;23.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;24.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;25.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;26.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;27.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;28.02.2019 00:00:00;69;FI1;Firenze;
11;2;1373;Betula;Betulaceae;0;01.03.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;01.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;02.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;03.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0,40;04.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;05.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;06.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;07.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;08.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;09.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;10.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;11.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;12.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;13.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;14.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;15.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;16.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;17.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;18.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;19.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;20.02.2019 00:00:00;69;FI1;Firenze;
19;2;1377;Altri;Compositae;0;21.02.2019 00:00:00;69;FI1;Firenze;
