"PART_SEQ";"PART_LEVEL";"PART_ID";"PART_NAME_L";"PART_PARENT_NAME_L";"REMA_CONCENTRATION";"REMA_DATE";"STAT_ID";"STAT_CODE";"STAT_NAME_I";"STAT_NAME_D"
2;1;1320;Aceraceae;Polline;0;01.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;02.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;03.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;04.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;05.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;06.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;07.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;08.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;09.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;10.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;11.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;12.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;13.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;14.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;15.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;16.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;17.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;18.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;19.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;20.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;21.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;22.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;23.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;24.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;25.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;26.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;27.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;28.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;29.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;30.11.2013 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;01.12.2013 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;01.11.2013 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;02.11.2013 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,32;03.11.2013 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,32;04.11.2013 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;05.11.2013 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;06.11.2013 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;07.11.2013 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;08.11.2013 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;09.11.2013 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,32;10.11.2013 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;11.11.2013 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,32;12.11.2013 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;13.11.2013 00:00:00;69;FI1;Firenze;
